Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,0.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
0.000000,9.471580,9.395895,9.756008,9.497215,9.453269,9.580224,9.592432,9.290913
0.010000,9.436179,9.665675,9.474022,9.687648,9.912261,9.406882,9.756008,9.278706
0.020000,9.091936,9.216449,9.442283,9.508202,9.503319,9.428855,9.734035,9.293355
0.030000,9.421530,9.365377,9.735256,9.863432,9.936675,9.858549,9.652247,9.074846
0.040000,9.058976,9.238422,9.876860,9.483787,9.915923,9.509422,9.705959,9.128557
0.050000,9.211566,9.624170,9.873198,9.624170,9.636378,9.688869,9.278706,9.170062
0.060000,9.345846,9.705959,9.824369,9.843900,9.664454,9.770657,9.438621,9.027237
0.070000,9.254292,9.268940,9.900053,9.854887,9.588769,9.433738,9.215229,9.035782
0.080000,9.091936,9.775540,9.508202,9.640040,9.449607,9.779202,9.437400,9.289693
0.090000,9.195697,9.528954,9.820706,9.658350,9.738918,9.725490,9.161517,8.991836
0.100000,9.670558,9.692531,9.487449,9.914702,9.380026,9.677882,9.062638,8.856336
0.110000,9.157855,9.608301,9.715724,9.715724,9.476463,9.267720,9.206683,8.795300
0.120000,9.369039,9.366598,9.528954,9.887846,9.643702,9.370260,9.599756,9.283589
0.130000,9.210346,9.466697,9.806058,9.676661,9.509422,9.403220,9.305562,9.198138
0.140000,9.460594,9.344625,9.882963,9.724269,9.387350,9.489891,9.539940,9.122454
0.150000,9.449607,9.582666,9.939117,9.718166,9.536278,9.702296,9.349508,8.740368
0.160000,9.481346,9.388571,9.558251,9.714504,9.784085,9.380026,9.450828,9.089494
0.170000,9.467918,9.543603,9.657130,9.735256,9.527733,9.524071,9.251850,8.908827
0.180000,9.704738,9.445945,9.400778,9.444724,9.316548,9.264057,9.051652,8.840467
0.190000,9.638819,9.607080,9.475242,9.702296,9.796292,9.599756,9.008927,9.124895
0.200000,9.414206,9.433738,9.760891,9.378805,9.846342,9.423972,9.090715,8.553597
0.210000,9.378805,9.885405,9.752346,9.458152,9.272602,9.406882,9.388571,8.911269
0.220000,9.382467,9.603418,9.978180,9.420310,9.493553,9.373922,9.018692,8.691539
0.230000,9.633936,9.515526,9.571679,9.676661,9.781643,9.342184,8.993057,8.874647
0.240000,9.544823,9.719387,9.644923,9.904936,9.303120,9.437400,8.864881,8.591440
0.250000,9.344625,9.436179,9.809720,9.840238,9.514305,9.294575,9.145647,8.667124
0.260000,9.671778,9.437400,9.893950,9.559472,9.735256,9.316548,9.309224,8.625620
0.270000,9.732815,9.759670,9.618067,9.819486,9.707179,9.026017,9.155413,8.580453
0.280000,9.445945,9.876860,9.860990,9.488670,9.520409,9.074846,8.761120,8.789197
