Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,0.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
0.000000,-5.783780,-4.973220,-4.046693,-3.216602,-2.576944,-1.600366,-1.311055,-0.375982
0.010000,-5.947356,-4.995193,-4.377508,-3.310597,-2.519570,-2.015412,-0.666514,0.047608
0.020000,-5.533532,-5.007401,-4.198062,-3.491264,-2.570840,-1.528344,-1.070573,-0.072023
0.030000,-5.846036,-4.692454,-3.858701,-3.281300,-2.423133,-1.474632,-0.891127,0.278325
0.040000,-5.445640,-4.989090,-4.084535,-3.111620,-2.568399,-1.610132,-0.750744,0.249027
0.050000,-5.647059,-4.808423,-3.792782,-3.055467,-2.105745,-1.304952,-0.563973,0.242924
0.060000,-5.424887,-4.890211,-4.146792,-3.282521,-2.165560,-1.250019,-0.395514,0.288090
0.070000,-5.564050,-4.378729,-3.823301,-3.239796,-2.363317,-1.503929,-0.347906,0.294194
0.080000,-5.225910,-4.522774,-3.512016,-3.161669,-2.286412,-1.247578,-0.665293,0.386969
0.090000,-5.330892,-4.495918,-4.036927,-3.103075,-1.987335,-1.478294,-0.277104,0.108644
0.100000,-4.984207,-4.359197,-3.507134,-3.090867,-2.120394,-1.022965,-0.352789,0.700694
0.110000,-5.315023,-4.326238,-3.687800,-2.611124,-1.890898,-1.469749,-0.288090,0.261234
0.120000,-5.140459,-4.567941,-3.397269,-3.012741,-2.037385,-1.241474,-0.516365,0.372320
0.130000,-5.256428,-4.337224,-3.527886,-2.644083,-2.034943,-0.975357,-0.144045,0.808118
0.140000,-5.159991,-4.024720,-3.299611,-2.705119,-1.721218,-1.041276,-0.205081,0.910658
0.150000,-4.784009,-4.126040,-3.325246,-2.828412,-1.953155,-0.776379,0.045167,0.452888
0.160000,-4.665599,-4.150454,-3.514458,-2.595254,-1.886015,-0.653086,0.024414,0.560311
0.170000,-4.539864,-3.840391,-3.592584,-2.355993,-1.876249,-0.762951,-0.109865,1.125505
0.180000,-4.555734,-3.726864,-3.249561,-2.194858,-1.809110,-1.031510,-0.024414,0.682383
0.190000,-4.912184,-3.803769,-3.112840,-2.609903,-1.456321,-0.758068,0.004883,1.160906
0.200000,-4.532540,-3.927062,-2.943160,-2.117952,-1.651637,-0.474861,0.485847,1.324483
0.210000,-4.751049,-4.143130,-3.061570,-1.992218,-1.494163,-0.740978,0.274662,1.065690
0.220000,-4.829175,-3.737850,-2.991989,-1.911650,-1.182879,-0.251469,0.510262,0.998550
0.230000,-4.299382,-3.813535,-2.735637,-2.148470,-1.462425,-0.478523,0.535897,1.500267
0.240000,-4.328679,-3.786679,-3.071336,-2.074006,-1.508812,-0.628672,0.185550,1.254902
0.250000,-4.515450,-3.818418,-3.073777,-2.189975,-1.229267,-0.340581,0.650645,1.250019
0.260000,-4.096742,-3.563287,-2.664836,-1.887236,-1.394064,-0.490730,0.314946,1.660182
0.270000,-3.999084,-3.242237,-2.984665,-1.923857,-0.987564,-0.335698,0.578622,1.201190
0.280000,-4.298161,-3.448539,-2.789349,-2.036164,-0.789807,0.029297,0.637217,1.364767
0.290000,-4.315251,-3.668269,-2.872358,-2.069123,-1.176776,-0.324712,0.455329,1.717556
0.300000,-4.130922,-3.136034,-2.315709,-1.834745,-0.754406,-0.069581,1.101091,1.887236
0.310000,-3.922179,-3.408255,-2.757610,-1.492943,-0.607919,-0.256352,0.665293,1.812772
0.320000,-4.140688,-3.061570,-2.696574,-1.856718,-0.983902,0.114748,0.745861,1.481956
0.330000,-4.091859,-3.125048,-2.208286,-1.627222,-0.590829,0.213626,0.717784,1.928740
0.340000,-3.758602,-2.823529,-2.493935,-1.750515,-0.930190,0.162356,0.771496,2.119173
0.350000,-4.038148,-3.060349,-2.058137,-1.297627,-0.654307,0.297856,1.123064,1.904326
0.360000,-3.612116,-3.210498,-2.099641,-1.073014,-0.334478,0.510262,1.013199,2.054475
0.370000,-3.839170,-2.653849,-1.938506,-1.146258,-0.277104,0.250248,1.064469,1.960479
0.380000,-3.664607,-2.823529,-1.860380,-1.309834,-0.344244,0.421149,1.221942,2.211948
0.390000,-3.767147,-2.578164,-1.995880,-1.458762,-0.611582,0.539559,1.473411,2.463416
0.400000,-3.725643,-2.506142,-2.008087,-1.301289,-0.444343,0.766613,1.132830,2.351110
0.410000,-3.608453,-2.551308,-1.624781,-1.186542,-0.203861,0.427253,1.510033,2.509804
0.420000,-3.389944,-2.563516,-1.978790,-1.068132,-0.175784,0.793469,1.745632,2.645304
